공고게시일,공고ID,주택유형,지역,전체세대수,특별공급코드,공급유형코드,공고일,번호,시스템구분,상세URL,마감일,상위공급코드,공고명,상위주택유형,공고상태,모바일상세URL,구분,신청일시,서류제출시작일,서류제출종료일,계약시작일,계약종료일,전용면적,임대보증금,월임대료,공급면적,총세대수,첨부파일명,다운로드링크,파일구분명,단지명,단지주소,단지상세주소,교육환경,교통여건,편의시설,난방방식,부대시설,입주예정월
2024.10.28,2015122300017082,영구임대,충청북도,1241,062,09,20241028,27,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017082&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.11.14,06,괴산증평3 영구임대주택 입주자 모집 공고[24.10.28_소득기준완화],임대주택,공고중,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017082&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.03.20,2025.04.03,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,확정_영구임대주택입주자격완화모집공고문(괴산증평3)_20241028공고.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59181342,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,1995.10
2024.10.25,2015122300017077,행복주택,충청남도,1241,063,10,20241025,28,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017077&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.11.06,06,보령웅천 행복주택 입주자격완화 추가 입주자 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017077&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.26,2024.12.30,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★보령웅천행복주택입주자격완화추가모집공고문(2024.10.25).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59208203,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2020.09
2024.10.25,2015122300017087,행복주택,경기도,1241,063,10,20241014,29,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017087&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.31,06,[정정공고]김포시 행복주택 입주자격완화 예비입주자 모집[선계약후검증],임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017087&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.19,2024.12.20,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,김포권행복주택입주자격완화예비입주자모집공고(정정공고).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59268543,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2023.05
2024.10.25,2015122300017075,국민임대,경기도,1241,062,07,20241025,30,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017075&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.11.08,06,"오산시 지역 국민임대주택 예비입주자 모집 공고(입주자격완화, 선계약후검증)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017075&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.12,2024.12.16,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,_오산시지역국민임대주택예비입주자모집공고[입주자격완화선계약후검증].pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59198413,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2999.01
2024.10.25,2015122300017083,영구임대,부산광역시,1241,062,09,20241025,31,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017083&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.11.11,06,2024년 하반기 부산광역시 영구임대주택 예비입주자 모집공고(공고일: 2024. 10. 25.),임대주택,공고중,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017083&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024년하반기부산지역_영구임대_예비입주자_모집공고(2024.10.25)(부산울산).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59190539,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,1994.09
2024.10.25,0000060747,공공임대,광주광역시,1241,060,08,20241025,32,02,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060747&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,2024.11.05,06,광주선운 3블록 10년 공공임대주택 리츠 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060747&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,무순위,2024.11.04 10:00 ~ 2024.11.05 17:00,20241111,20241113,NO_DATA,NO_DATA,66.85 ~ 74.98,36680000,544960,90.7708,1022,광주선운3블록10년공공임대주택리츠예비입주자모집공고문(20241015).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59163091,공고문(PDF),광주선운3(공임리츠) 3,광주광역시 광산구 선운로 65,(선암동),"- 지구내 도보 가능한 선운초(‘12년 개교), 선운중(’13년 개교), 인근에 보문고와 호남대학교 위치",- 호남선 KTX송정역이 ‘15.4월 개통- 광주-무안간 고속도로(운수IC)가 약 1km이내 - 지하철 광주송정역이 약 1.8km 이내 - 광주공항이 약 3km 이내 위치,"- 하남지구, 수완지구, 상무지구의 대형마트 및 생활편의시설 이용가능",개별가스난방,-,2017년 08월
2024.10.25,2015122300017035,행복주택,충청남도,1241,063,10,20241025,33,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017035&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.11.06,06,장항성주행복주택입주자격완화추가모집공고(24.10.25),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017035&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.16,2024.12.18,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★장항성주행복주택입주자격완화추가모집공고문(2024.10.25).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59162202,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.10
2024.10.24,2015122300017081,영구임대,충청남도,1241,062,09,20241024,34,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017081&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.11.20,06,석문국가산업단지A-4BL 영구임대 입주자격완화 추가모집('24.10.24),임대주택,공고중,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017081&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.01.20,2025.01.22,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,석문국가산단A-4BL영구임대주택입주자추가모집공고문(24.10.24).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59180459,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.09
2024.10.24,2015122300017048,영구임대,인천광역시,1241,062,09,20241024,35,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017048&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.11.06,06,인천검단 AA10-2블록 영구임대주택 예비입주자 모집공고('24.10.24),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017048&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,9999.12.31,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,인천검단AA10-2블록영구임대주택예비입주자모집공고('243.10.24.공고).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59077532,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.02
2024.10.24,2015122300017074,국민임대,충청북도,1241,062,07,20241024,36,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017074&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.11.07,06,청원오송1 국민임대주택 자격완화 입주자 및 예비입주자 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017074&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.03.20,2025.12.31,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,첨부2.국민임대주택표준입주자완화공고_청원오송1.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59280511,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2020.09
2024.10.22,2015122300017076,국민임대,경상북도,1241,062,07,20241022,37,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017076&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.12.27,06,고령디오팰리스 국민임대주택 입주자격완화 상시모집공고,임대주택,공고중,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017076&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★경북고령디오팰리스국민임대주택입주자상시모집(2024.10.22.).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59145276,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2010.05
2024.10.22,2015122300017068,행복주택,인천광역시,1241,063,10,20241022,38,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017068&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.11.05,06,강화신문1 행복주택 예비입주자 모집공고(2024.10.22.),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017068&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.01.27,2025.01.27,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,강화신문1예비입주자모집공고문(24.10.22).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59120019,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2023.04
2024.10.22,2015122300017058,국민임대,전북특별자치도,1241,062,07,20241022,39,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017058&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.11.05,06,고창무장 국민임대주택 입주자격완화 추가모집(동호지정·선계약후검증),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017058&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,(요약공고)20241022고창무장국민임대입주자추가모집공고.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59097795,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2023.10
2024.10.22,2015122300017058,국민임대,전북특별자치도,1241,062,07,20241022,39,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017058&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.11.05,06,고창무장 국민임대주택 입주자격완화 추가모집(동호지정·선계약후검증),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017058&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,20241022고창무장국민임대입주자추가모집공고.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59150224,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2023.10
2024.10.22,2015122300017079,국민임대,충청남도,1241,062,07,20241025,40,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017079&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.11.06,06,보령웅천 국민임대주택 입주자격완화 추가입주자 모집(2024.10.25),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017079&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.26,2024.12.30,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★보령웅천국민임대주택입주자격완화추가모집공고문(2024.10.25).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59166702,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2020.09
2024.10.21,2015122300017067,행복주택,전라남도,1241,063,10,20241021,41,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017067&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.11.04,06,나주이창 행복주택 입주자격완화 예비입주자모집(2024.10.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017067&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,나주이창행복주택추가입주자모집공고(2024.10.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59115104,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.09
2024.10.21,2015122300016995,행복주택,인천광역시,1241,063,10,20241007,42,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016995&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.23,06,'24년 10월 인천시(남동구) 행복주택 입주자격완화 예비입주자 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016995&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,24.10.07인천남동구행복주택예비입주자모집(자격완화).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59120503,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2020.07
2024.10.18,2015122300017036,행복주택,경기도,1241,063,10,20241018,43,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017036&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.31,06,"[입주자격완화] 화성향남2 A-21, A-22블록 행복주택 입주자격완화 추가모집 공고(소득 및 기간요건 완화)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017036&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.03.25,2025.03.27,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"(공고문)화성향남2_A-21,22블록_행복주택_입주자격완화_추가모집(10.18).pdf",https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59111658,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.05
2024.10.18,0000060762,공공임대,부산광역시,1241,060,08,20241018,44,02,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060762&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,2024.10.31,06,부산 해운대자이2차 10년 공공임대주택 예비입주자 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060762&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,무순위,2024.10.30 10:00 ~ 2024.10.31 16:00,20241107,20241113,NO_DATA,NO_DATA,37.9376 ~ 37.9376,32403000,413410,54.6618,70,부산광역시_해운대자이2차재개발임대주택예비입주자모집공고문(2024.10.18).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59044773,공고문(PDF),매입재개발(해운대자이2차) 매입재개발,부산광역시 해운대구 해운대로469번길 110,(우동),-,-,-,개별난방,-,2018년 07월
2024.10.18,2015122300017062,행복주택,충청남도,1241,063,10,20241018,45,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017062&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.30,06,"아산탕정2-A9,14BL 행복주택[주거약자형주택] 자격완화 추가입주자 모집",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017062&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.23,2024.12.26,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,아산탕정2주거약자용주택(행복주택)입주자모집공고(2024.10.18).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59153972,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.09
2024.10.18,2015122300017045,행복주택,충청남도,1241,063,10,20241018,46,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017045&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.30,06,"아산탕정2-A9,14BL 행복주택 자격완화 추가입주자 모집",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017045&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.23,2024.12.26,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,아산탕정2-A14BL행복주택추가모집공고문(2024.10.18).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59108626,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.09
2024.10.18,2015122300017045,행복주택,충청남도,1241,063,10,20241018,46,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017045&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.30,06,"아산탕정2-A9,14BL 행복주택 자격완화 추가입주자 모집",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017045&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.23,2024.12.26,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,아산탕정2-A9BL행복주택입주자모집공고문(2024.10.18).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59108622,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.09
2024.10.18,2015122300017050,행복주택,광주광역시,1241,063,10,20241018,47,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017050&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.31,06,"광주효천3,효천7,진월8 행복주택 입주자격완화 예비입주자 모집(2024.10.18. 공고)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017050&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,(공고문)광주진월8·효천3·효천7입주자격완화예비입주자모집(`24.10.18.공고).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59113147,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2020.03
2024.10.18,2015122300017047,국민임대,전북특별자치도,1241,062,07,20241018,48,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017047&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.10.31,06,군산미룡1 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017047&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,군산미룡1_국민임대주택_예비입주자_모집공고문_(24.10.18공고).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59075252,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2018.01
2024.10.18,2015122300016876,행복주택,광주광역시 외,1241,063,10,20241018,49,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016876&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.30,06,광주하남. 우산. 도산.영광단주 행복주택 입주자격완화 예비입주자 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016876&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,광주하남·우산·도산·영광단주행복주택입주자격완화예비입주자모집(안).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59006301,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2019.01
2024.10.17,2015122300017044,행복주택,전북특별자치도,1241,063,10,20241017,50,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017044&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.10.30,06,"김제대검산 행복주택 입주자격완화 입주자(예비자) 모집(온라인신청, 동호지정, 선계약후검증, 1인가구 신청가능)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017044&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,김제대검산1블록행복주택입주자모집공고문(자격완화동호지정)게시용.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=59083967,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2021.08
